player,team,ORtg,Min_per,Usage
Cowandric Samuel,Jackson St.,46.235,8.334999999999999,0.07715
Creed Williamson,Little Rock,87.15454545454546,9.681818181818182,0.3129090909090909
Creighton Thieneman,Marshall,62.9,1.75,0.3145
Cris Carroll,Youngstown St.,98.978125,20.26875,0.22609374999999998
Cruz Davis,Hofstra,99.59333333333333,35.71666666666667,0.25379999999999997
Curt Hopf,Bellarmine,100.8896551724138,20.400000000000002,0.14875862068965515
Curt Lewis,East Tennessee St.,92.18333333333334,12.35,0.22899999999999998
Curtis Blair III,Liberty,19.672727272727272,3.227272727272727,0.1040909090909091
Curtis Givens III,LSU,73.2125,18.171875,0.20281249999999998
Curtis Jones,Iowa St.,115.753125,30.575,0.24868749999999998
Curtis Williams Jr.,Georgetown,93.30645161290323,14.161290322580646,0.15161290322580642
Cyprian Hyde,VMI,28.571428571428573,3.0142857142857147,0.057428571428571426
Cyr Malonga,East Carolina,95.96875,7.0875,0.133875
Cyril Martynov,Eastern Kentucky,104.54782608695652,7.443478260869565,0.15843478260869565
D'Ante Bass,Alabama St.,82.86060606060606,13.027272727272727,0.17327272727272727
D'Aundre Samuels,Houston Christian,98.60999999999999,16.726666666666667,0.2618333333333333
D'Marco Dunn,Penn St.,94.58709677419354,21.40967741935484,0.17587096774193547
D'Maurian Williams,High Point,121.45172413793104,27.613793103448273,0.23341379310344829
D'Shay Wright,South Carolina St.,58.5611111111111,5.5,0.12705555555555556
D.J. Hughes,East Tennessee St.,117.5551724137931,16.255172413793105,0.09065517241379309
D.J. Jefferson,Longwood,78.58000000000001,6.15,0.1908
D.J. Smith,Robert Morris,108.87575757575758,28.045454545454547,0.18196969696969698
D.J. Wagner,Arkansas,98.23636363636365,34.2969696969697,0.19718181818181818
DA Houston,Coastal Carolina,0.0,11.6,0.146
DJ Campbell,California,82.81111111111112,25.81851851851852,0.18137037037037035
DJ Davis,Washington,104.70769230769231,23.53076923076923,0.16769230769230767
DJ Nix,Cornell,93.948,12.288,0.13496
DJ Nussbaum,Eastern Kentucky,72.67142857142856,5.252380952380952,0.08147619047619047
DJ Patrick,Charleston Southern,109.39999999999999,31.866666666666664,0.14533333333333334
DJ Richards,McNeese St.,123.64516129032258,22.858064516129033,0.1593548387096774
DJ Shine,Queens,79.91428571428571,2.7714285714285714,0.20357142857142854
DK Thorn,UT Rio Grande Valley,109.10370370370372,30.79259259259259,0.1882222222222222
DQ Cole,Oakland,100.26666666666667,29.933333333333334,0.21175757575757576
Da'Sean Nelson,Eastern Michigan,97.53548387096774,30.177419354838708,0.3133225806451613
DaCannon Wickware,UTEP,0.0,3.0,0.0
DaJion Humphrey,Bowling Green,80.17368421052632,23.763157894736842,0.12794736842105264
DaJohn Craig,Oregon St.,103.72222222222223,4.922222222222222,0.15244444444444444
DaMariee Jones,Southern,103.94827586206897,18.06206896551724,0.19172413793103446
DaSean Stevens,Seattle,85.14347826086956,13.808695652173913,0.17369565217391306
Dae Dae Hunter,New Orleans,88.07619047619048,22.314285714285717,0.1717142857142857
DaeVeon Scott,Stephen F. Austin,57.978571428571435,3.7142857142857144,0.2814285714285714
Daemar Kelly,Saint Francis,97.15,30.64333333333333,0.16776666666666665
Daeshon Shepherd,La Salle,98.759375,30.528125,0.17421874999999998
Daeshun Ruffin,Jackson St.,102.95833333333333,31.679166666666664,0.286375
Dai Dai Ames,Virginia,100.19677419354838,25.683870967741935,0.1940322580645161
Dailliss Cox,Chicago St.,80.45925925925927,15.225925925925926,0.14892592592592593
Dailyn Swain,Xavier,109.74375,28.4,0.1893125
Daimion Collins,LSU,118.74,20.433333333333334,0.18396666666666667
Dain Dainja,Memphis,107.5030303030303,26.418181818181818,0.2597272727272727
Dajuan Harris Jr.,Kansas,113.215625,32.521875,0.17821874999999998
Dakota Candler,Evansville,100.0,1.4,0.391
Dakota Leffew,Georgia,105.34516129032258,25.45483870967742,0.18029032258064515
Dalen Davis,Princeton,90.06785714285715,25.385714285714283,0.2096428571428571
"Dallan ""Deebo"" Coleman",UCF,94.18181818181819,22.8969696969697,0.13406060606060605
Dallas Hobbs,Mount St. Mary's,96.72592592592592,27.82962962962963,0.274037037037037
Dallas Howell,North Alabama,126.3,26.75,0.196
Dallin Grant,Utah Tech,71.61999999999999,5.54,0.14906666666666665
Dallin Hall,BYU,111.93448275862069,25.103448275862068,0.17913793103448275
Dallion Johnson,Florida Gulf Coast,106.01612903225806,33.41290322580645,0.20812903225806448
Dalton Banks,Illinois St.,101.715625,30.440625,0.21343749999999997
Damarco Minor,Oregon St.,108.78064516129032,32.24516129032258,0.21122580645161287
Damari Monsanto,UTSA,108.18214285714285,27.517857142857142,0.17082142857142854
Damarion Bonds,Central Michigan,85.39999999999999,17.623529411764707,0.14005882352941174
Damarion Dennis,Texas A&M Corpus Chris,123.47,17.916666666666668,0.1688
Damarion Walkup,Southeast Missouri St.,59.03333333333333,10.491666666666667,0.17600000000000002
Damarius Owens,Marquette,84.61724137931034,9.789655172413791,0.15034482758620688
Damian Dunn,Pittsburgh,103.2875,25.01875,0.20181249999999998
Damien Mayo Jr.,Southern Illinois,101.54137931034482,24.25862068965517,0.14241379310344826
Damon Strand,Albany,107.24285714285715,7.571428571428571,0.16999999999999998
Damon Wilkinson,South Dakota St.,104.55,9.995833333333334,0.2504583333333333
Damondre McKnight,Niagara,84.0851851851852,8.514814814814814,0.16796296296296298
Damoni Harrison,Southern Indiana,103.052,34.596,0.23607999999999996
Dan Gherezgher,Northern Kentucky,72.20666666666666,21.003333333333334,0.2044
Dan Luers,Miami OH,70.05,7.45,0.18749999999999997
Dan Skillings Jr.,Cincinnati,100.68148148148148,22.855555555555558,0.2312222222222222
Dane Erikstrup,Washington St.,110.53636363636363,26.142424242424244,0.20824242424242423
Dani Pounds,Old Dominion,64.58571428571429,8.653571428571428,0.25560714285714287
Daniel Abreu,Drake,115.20967741935483,34.3,0.15109677419354836
Daniel Akitoby,Morgan St.,111.72142857142858,23.77857142857143,0.18882142857142856
Daniel Banister,Hampton,55.05217391304348,4.5,0.08239130434782609
Daniel Batcho,Louisiana Tech,125.65862068965517,27.837931034482757,0.24065517241379308
Daniel Braster,Alcorn St.,60.61304347826086,10.291304347826086,0.16243478260869565
Daniel Egbuniwe,Tennessee Tech,90.20357142857142,28.3,0.2309285714285714
Daniel Foster,Nevada,110.36111111111111,22.022222222222222,0.1185
Daniel Freitag,Wisconsin,32.67142857142857,2.064285714285714,0.24157142857142858
Daniel Hackett,Manhattan,0.0,1.1600000000000001,0.11399999999999999
Daniel Hankins-Sanford,Massachusetts,99.5,25.50740740740741,0.18748148148148147
Daniel Helterhoff,USC Upstate,99.78461538461539,14.134615384615385,0.153
Daniel Jacobsen,Purdue,63.15,12.95,0.088
Daniel Johnson,Hampton,97.33793103448276,18.586206896551722,0.19058620689655173
Daniel Loos,Austin Peay,82.64090909090909,8.127272727272727,0.10736363636363634
Daniel Macgregor,Stetson,63.129411764705885,11.305882352941175,0.20029411764705882
Daniel Nauseef,Clemson,48.41428571428571,1.0857142857142859,0.10685714285714286
Daniel Nixon,Hampton,0.0,2.3666666666666667,0.09866666666666667
Daniel Ortiz,North Alabama,99.696875,28.296875,0.201625
Daniel Rivera,Massachusetts,98.15714285714286,28.860714285714288,0.2329285714285714
Daniel Rouzan,Bethune Cookman,103.18787878787879,27.051515151515154,0.2067272727272727
Daniel Tobiloba,South Florida,79.2,4.625,0.057499999999999996
Daniel Umoh,Mississippi Valley St.,64.488,10.752,0.13612
Daniil Glazkov,Loyola Chicago,80.16428571428571,5.971428571428571,0.14346428571428568
Danilo Dozic,Pepperdine,92.9074074074074,22.44074074074074,0.12696296296296294
Danilo Jovanovich,Milwaukee,104.76875,14.33125,0.1843125
Danny Wolf,Michigan,102.22727272727273,30.272727272727273,0.25396969696969696
Danny Young,Cleveland St.,27.41428571428571,2.9285714285714284,0.152
Danquez Dawsey,Lamar,87.29666666666667,17.966666666666665,0.2231
Dante DePante,Youngstown St.,66.92857142857143,2.0714285714285716,0.14871428571428572
Dante Harris,Memphis,74.04375,11.76875,0.14875
Dante Kearse,The Citadel,67.25714285714287,9.447619047619048,0.13057142857142856
Dante Maddox Jr.,Xavier,95.046875,18.91875,0.19228125
Dante Mayo Jr.,North Carolina,42.857142857142854,1.5857142857142856,0.08828571428571429
Dante Oliver,North Florida,45.529629629629625,6.5,0.135
Dante Sawyer,Arkansas Pine Bluff,88.99310344827587,21.451724137931034,0.18879310344827585
Dante Wilcox,FIU,82.36896551724138,15.237931034482758,0.13006896551724137
Dantwan Grimes,Tarleton St.,105.85999999999999,29.82,0.19394999999999998
Daquan Davis,Florida St.,101.2709677419355,25.606451612903225,0.20393548387096774
DarKaun King,North Alabama,89.84117647058824,7.31764705882353,0.13247058823529412
Darik Dissette,North Dakota St.,93.00714285714285,9.65,0.08675
"Darin Smith, Jr.",Central Connecticut,108.66206896551724,17.96551724137931,0.15482758620689652
Darius Burford,UT Arlington,95.05172413793103,27.06206896551724,0.18924137931034482
Darius Dawson,Austin Peay,92.7,7.276190476190477,0.2316666666666667
Darius DeAveiro,Valparaiso,89.4125,26.39375,0.124375
Darius Duffy,Milwaukee,116.81666666666666,16.21333333333333,0.08126666666666665
Darius Ford,Alabama A&M,82.2103448275862,18.858620689655172,0.23510344827586205
Darius Gakwasi,Princeton,73.01428571428572,4.257142857142857,0.20557142857142857
Darius Hannah,Bradley,114.21515151515152,29.430303030303033,0.21184848484848484
Darius Johnson,UCF,108.9939393939394,34.31818181818182,0.23618181818181816
Darius Leonard,Coppin St.,63.84285714285714,8.7,0.11114285714285711
Darius Maddox,George Mason,117.49354838709678,32.50322580645162,0.20309677419354838
Darius Robinson Jr.,Oral Roberts,97.15,22.28076923076923,0.17996153846153848
Dariyus Woodson,North Dakota,105.28620689655173,22.179310344827588,0.17575862068965514
Darlinstone Dubar,Tennessee,105.64999999999999,10.139285714285714,0.24375
Darnell Evans,Georgia St.,53.9375,10.175,0.21237499999999998
Darren Buchanan Jr.,George Washington,105.73,28.616666666666667,0.21543333333333334
Darren Harris,Duke,78.18947368421053,6.042105263157895,0.15189473684210528
Darren Williams,Florida Gulf Coast,101.75200000000001,6.763999999999999,0.17323999999999998
Darrick Jones Jr.,Le Moyne,108.48965517241379,21.63103448275862,0.13124137931034482
Darrion Baker,SIU Edwardsville,99.825,15.9125,0.180875
Darrion Salery,Mississippi Valley St.,42.49333333333333,9.446666666666665,0.12379999999999998
Darrion Sutton,Georgia Tech,68.29411764705883,12.088235294117647,0.08588235294117645
Darrion Williams,Texas Tech,114.10333333333332,29.766666666666666,0.261
Darryl Simmons II,Gardner Webb,107.99677419354839,33.52258064516129,0.24399999999999997
Dasear Haskins,Saint Joseph's,104.85000000000001,18.141176470588235,0.16505882352941176
Dashon Gittens,FIU,94.69999999999999,27.606451612903225,0.17929032258064515
Dasonte Bowen,St. Bonaventure,107.94444444444444,31.38888888888889,0.2243333333333333
Davian Williams,Alcorn St.,88.14,22.013333333333332,0.18959999999999996
David Brown III,Loyola MD,113.50333333333333,20.436666666666667,0.11513333333333332
David Burnett,Navy,24.099999999999998,7.300000000000001,0.07266666666666667
David Castillo,Kansas St.,63.571875,9.9625,0.162875
David Coit,Kansas,98.62424242424242,15.584848484848484,0.1539090909090909
David Craig,Tennessee Tech,65.83076923076923,4.938461538461539,0.18953846153846154
David Dixon,Duquesne,100.28387096774195,18.480645161290322,0.18193548387096772
David Douglas Jr.,Fresno St.,70.21666666666667,15.950000000000001,0.1965
David Early,Radford,110.78571428571429,16.942857142857143,0.2396428571428571
David Fonville,High Point,128.63333333333335,3.1,0.11433333333333333
David Fuchs,Rhode Island,112.98214285714286,20.70357142857143,0.18635714285714286
David Gabriel,Seton Hall,0.0,0.9333333333333335,0.05566666666666665
David Green,Rhode Island,111.37037037037037,28.20740740740741,0.21592592592592594
David Hermes,UTSA,104.93333333333334,12.041666666666666,0.09958333333333332
David Idada,Southeast Missouri St.,95.25333333333333,10.01,0.14686666666666665
David Joplin,Marquette,104.23030303030303,31.736363636363635,0.2226969696969697
David Mack,Northern Illinois,49.333333333333336,5.133333333333333,0.15333333333333332
David Mager,Pepperdine,65.325,4.295833333333333,0.317375
David McDaniel,Jackson St.,34.9,4.685714285714286,0.056
David Meriwether,East Tennessee St.,160.55,2.15,0.20549999999999996
David Murray,Merrimack,94.16428571428571,7.932142857142857,0.19924999999999998
David N'Guessan,Kansas St.,122.67878787878789,29.71818181818182,0.1995151515151515
David Onanina,Bethune Cookman,95.6516129032258,12.16451612903226,0.1794516129032258
David Pickles,UC Santa Barbara,6.266666666666667,1.5166666666666666,0.10816666666666667
David Punch,TCU,96.359375,20.40625,0.18512499999999998
David Rochester,Brown,81.46363636363635,9.663636363636364,0.1128181818181818
David Simon,San Diego,78.33809523809525,13.08095238095238,0.22157142857142856
David Skogman,DePaul,113.75999999999999,17.544999999999998,0.1708
David Terrell Jr.,UTEP,98.62666666666668,31.116666666666667,0.17826666666666663
David Thomas,DePaul,73.28076923076922,14.584615384615384,0.1401923076923077
David Tubek,Seton Hall,86.22,10.376,0.14952
David Wilkerson,Youngstown St.,103.07600000000001,6.996,0.23592
Davide Poser,New Hampshire,91.41724137931034,30.16896551724138,0.1186551724137931
Davidson Hubbard,Baylor,37.94444444444444,1.9222222222222223,0.12733333333333333
Davin Cosby Jr.,Wake Forest,76.33529411764707,15.658823529411764,0.17652941176470588
Davin Francis,Fairleigh Dickinson,105.25,2.25,0.21150000000000002
Davion Bailey,Incarnate Word,108.20344827586207,35.44137931034483,0.20641379310344826
Davion Bradford,East Tennessee St.,80.31739130434782,10.669565217391305,0.15808695652173912
Davion Everett,South Carolina St.,124.39666666666668,21.846666666666668,0.18556666666666663
Davion Sykes,Southern Illinois,91.12068965517241,17.120689655172413,0.16037931034482758
Davis Bynum,Cal St. Fullerton,97.76666666666667,14.722222222222221,0.24833333333333332
Davis Molnar,Furman,94.27666666666667,10.146666666666667,0.2221
Davon Barnes,Mississippi,104.37878787878788,20.46060606060606,0.14327272727272727
Davontae Hall,UMKC,76.62068965517241,13.479310344827585,0.24962068965517237
Davonte Davis,Oklahoma St.,86.23703703703704,13.58888888888889,0.09388888888888888
Davonte Sweatman,Central Connecticut,94.58965517241379,23.144827586206898,0.1812413793103448
Dawson Baker,BYU,111.88787878787879,16.933333333333334,0.20263636363636361
Dawson Garcia,Minnesota,115.596875,35.346875,0.25890625
Day Day Thomas,Cincinnati,101.32333333333332,25.323333333333334,0.24106666666666665
Dayan Nessah,George Washington,54.136842105263156,5.810526315789473,0.19126315789473683
Daylen Berry,Charleston Southern,92.94,35.95,0.22913333333333333
Daylon Dickerson,UMBC,92.66315789473684,6.93157894736842,0.16447368421052633
Dayon Polk,Army,0.0,1.1,0.04875
Dayton Forsythe,Oklahoma,113.18333333333334,11.879999999999999,0.12583333333333332
Dayvion McKnight,Xavier,108.46875,32.540625,0.17696874999999998
De'Ante Green,South Florida,102.32,15.25,0.20065
De'Shayne Montgomery,Georgia,75.5375,16.04375,0.2419375
DeAndre Craig,Denver,109.41153846153846,30.173076923076923,0.23773076923076925
DeAndre Williams,Holy Cross,93.48461538461538,29.49230769230769,0.1994230769230769
DeAntoni Gordon,Southern Miss,102.10333333333332,27.90666666666667,0.1586
DeCorion Temple,Central Michigan,100.98,6.840000000000001,0.2844
DeJour Reaves,Iona,110.15294117647058,34.247058823529414,0.23023529411764704
DeMarion Yap,UNLV,62.11666666666667,3.233333333333333,0.09350000000000001
DeMarr Langford Jr.,Albany,113.33666666666666,31.223333333333336,0.16753333333333334
DeSean Goode,IU Indy,118.22222222222223,23.77777777777778,0.1691111111111111
DeShawn Goodwyn,Gardner Webb,0.0,1.4,0.0
DeShawn Harris-Smith,Maryland,77.66969696969697,15.333333333333334,0.11445454545454545
Dean Reiber,Charlotte,82.34666666666666,13.0,0.1562
Dean Shepherd,Delaware St.,57.50526315789473,3.3894736842105266,0.043263157894736844
Deandre Smart,Elon,64.725,3.6,0.08025
Deangelo Elisee,Purdue Fort Wayne,119.88620689655171,8.848275862068967,0.10858620689655173
Declan Cutler,Weber St.,63.855555555555554,9.055555555555555,0.10407407407407408
Declan Dillon,SIU Edwardsville,102.58275862068966,11.741379310344827,0.1498965517241379
Declan Ryan,Holy Cross,72.9235294117647,5.264705882352941,0.22170588235294117
Dedan Thomas Jr.,UNLV,108.91153846153846,35.8,0.25657692307692304
Deivon Smith,St. John's,104.43571428571428,26.935714285714287,0.19985714285714287
Del Jones,Clemson,86.06129032258065,11.76774193548387,0.2503225806451613
Del'Jayvien Harried,Alcorn St.,42.964285714285715,4.8999999999999995,0.10514285714285714
Delaney Heard,Kennesaw St.,71.2551724137931,14.148275862068965,0.09999999999999999
Dellquan Warren,Mississippi St.,74.14399999999999,6.4239999999999995,0.16463999999999998
Delonnie Hunt,Richmond,104.79333333333334,34.593333333333334,0.243
Delrecco Gillespie,Kent St.,125.4774193548387,22.16774193548387,0.17083870967741935
Delyle Williams,Jackson St.,53.339130434782604,9.356521739130434,0.10943478260869564
Demajion Topps,Morgan St.,96.35000000000001,10.507142857142856,0.1535
Demarco Bethea,Texas A&M Commerce,105.27142857142856,20.514285714285716,0.1815238095238095
Demari Williams,Houston Christian,98.38235294117646,17.11176470588235,0.20270588235294115
Demarien Yates,Memphis,126.46666666666665,3.7416666666666667,0.13374999999999998
Demarion Burch,Bradley,100.3695652173913,11.804347826086957,0.20282608695652174
Demarion Watson,Iowa St.,86.99411764705883,9.164705882352942,0.1091176470588235
Demarshay Johnson Jr.,San Diego St.,57.138461538461534,4.323076923076924,0.15853846153846154
Demetrius Davis,UNC Greensboro,92.22758620689655,20.182758620689654,0.21548275862068964
Demetrius Lilley,La Salle,103.26799999999999,19.708,0.20891999999999997
Demetrus Johnson II,West Georgia,68.58666666666666,20.896666666666665,0.19363333333333335
Deng Garang,Le Moyne,120.42727272727274,24.254545454545454,0.12954545454545452
Deng Majak,Oakland,48.65161290322581,4.225806451612903,0.15774193548387097
Deng Mayar,North Dakota,102.4346153846154,20.53846153846154,0.16138461538461535
Denijay Harris,Southern Miss,99.42666666666668,34.80333333333333,0.2452
Dennis Asoro,Arkansas Pine Bluff,86.26363636363637,8.268181818181818,0.17227272727272724
"Dennis Parker, Jr.",N.C. State,84.39259259259259,12.28888888888889,0.17037037037037037
Denver Anglin,Rice,104.25483870967743,21.796774193548387,0.18374193548387097
Denver Jones,Auburn,123.771875,27.39375,0.18084375
Denzel Aberdeen,Florida,104.2125,20.103125,0.19493749999999999
Denzel Hines,Coastal Carolina,99.51,23.133333333333333,0.19923333333333332
Deon Perry,Fairfield,86.00967741935484,19.961290322580645,0.24077419354838708
Deonte Williams,Sacramento St.,66.9090909090909,11.236363636363636,0.2505454545454545
Derek Fountain,LSU,80.75833333333334,14.508333333333333,0.11608333333333332
Derek Sangster,UC Davis,25.0,2.6285714285714286,0.11857142857142858
Derek Simpson,Saint Joseph's,101.58235294117648,30.023529411764706,0.1933235294117647
Derek Vorst,Indiana St.,98.03571428571429,11.8,0.1975
Derick Hamilton,UTEP,85.41034482758621,9.417241379310346,0.22075862068965516
Derik Queen,Maryland,111.10909090909091,30.106060606060606,0.26684848484848483
Derin Saran,Stanford,103.34,4.0600000000000005,0.02579999999999998
Derrian Ford,Arkansas St.,104.00322580645161,21.164516129032258,0.1777096774193548
Derrick Butler,Bowling Green,97.69655172413792,31.66896551724138,0.2043448275862069
Derrick Harris Jr.,Charleston Southern,44.56666666666666,13.300000000000002,0.18099999999999997
Derrick Michael Xzavierro,Long Beach St.,96.96666666666667,22.18888888888889,0.15488888888888888
Derrick Tezeno,Southern,102.6,20.68846153846154,0.1671153846153846
Derrin Boyd,Charleston,102.55333333333333,32.13,0.21139999999999998
Derrion Reid,Alabama,92.94,15.069999999999999,0.1948
Derrius Ward,Coppin St.,88.19090909090909,31.345454545454547,0.2371818181818182
Des Watson,Loyola Chicago,100.54375,34.70625,0.21443749999999998
Desai Lopez,San Diego St.,18.525,1.55,0.105
Deshaun Jackson Jr.,Mercyhurst,83.04545454545455,11.290909090909091,0.1916363636363636
Desmond Claude,USC,103.4483870967742,32.04516129032258,0.28058064516129033
Desmond Polk,SIU Edwardsville,85.61333333333333,30.89333333333333,0.12483333333333332
Desmond Roberts,Virginia,59.48,1.3800000000000001,0.2694
Deuce Jones,La Salle,92.725,29.303125,0.25706249999999997
Deuce Turner,UC Santa Barbara,91.721875,19.2125,0.24203124999999998
Devan Cambridge,Texas Tech,113.33333333333333,17.650000000000002,0.12883333333333333
Devan Sapp,UMBC,77.57931034482759,11.827586206896552,0.17386206896551723
Deven Dahlke,San Diego,82.7,18.796875,0.1370625
Devin Askew,Long Beach St.,101.72,36.63,0.31476666666666664
Devin Brafford,Siena,108.61500000000001,14.219999999999999,0.21434999999999998
Devin Carney,Denver,48.9,2.6875,0.19174999999999998
Devin Ceaser,Old Dominion,86.28181818181818,21.227272727272727,0.2813636363636363
Devin Curtis,California,99.05,3.066666666666667,0.08316666666666667
Devin Dinkins,Manhattan,119.35517241379311,30.803448275862067,0.20075862068965514
Devin Haid,Central Connecticut,109.58666666666666,27.85666666666667,0.2549666666666666
Devin Hines,Lafayette,86.04285714285713,22.642857142857142,0.2665714285714285
Devin McGlockton,Vanderbilt,131.390625,24.878125,0.17987499999999998
Devin Ree,Louisiana Tech,77.98461538461538,16.257692307692306,0.15984615384615383
Devin Royal,Ohio St.,113.91935483870968,28.825806451612905,0.23029032258064513
Devin Tillis,UC Irvine,117.553125,29.340625,0.20540624999999998
Devin Vanterpool,Florida Atlantic,78.30357142857143,7.589285714285714,0.1732142857142857
Devon Arlington,Yale,81.02142857142857,5.364285714285714,0.1802857142857143
Devon Barnes,UTEP,101.43333333333334,25.413333333333334,0.2098333333333333
Devon Ellis,Valparaiso,71.86399999999999,11.936,0.19823999999999997
Devon Hancock,Louisiana Monroe,54.71666666666667,10.866666666666667,0.19899999999999998
Devon Pryor,Texas,104.36521739130436,12.091304347826087,0.12356521739130433
Devon Savage,Merrimack,102.67878787878789,30.524242424242424,0.15227272727272725
Devontae Blanton,Eastern Kentucky,106.38333333333334,35.336666666666666,0.2964333333333334
Dexter Akanno,Utah St.,110.546875,25.41875,0.13474999999999998
Deyton Albury,Utah St.,112.6875,18.371875,0.19859374999999999
Deywilk Tavarez,Charleston,97.96923076923076,27.861538461538462,0.24984615384615383
Dez White,Missouri St.,106.56206896551724,34.282758620689656,0.21703448275862067
Dezayne Mingo,Marshall,100.55666666666666,33.45333333333333,0.23509999999999998
Dezmond McKinney,Bellarmine,95.77307692307691,12.5,0.21769230769230768
Dhiaukuei Manyiel Dut,Georgia St.,39.5375,4.4,0.11625
Di'Andre Howell-South,Wagner,48.29545454545455,12.590909090909092,0.16936363636363636
Dian Wright-Forde,Texas A&M Corpus Chris,89.40370370370371,16.011111111111113,0.2142222222222222
Diante Smith,UT Arlington,87.90526315789474,21.01578947368421,0.2139473684210526
Diego Campisano,Northern Arizona,100.68799999999999,18.576,0.21535999999999997
Dieonte Miles,Morehead St.,94.205,24.465,0.18175
Dilen Miller,Robert Morris,57.64166666666667,11.779166666666667,0.14220833333333333
Dillan Baker,Northern Arizona,72.31428571428572,12.696428571428571,0.1554642857142857
Dillon Bailey,Wofford,110.51875,28.921875,0.18949999999999997
Dillon Battie,Temple,102.97368421052632,7.831578947368421,0.12826315789473683
Dillon Hunter,Clemson,115.93666666666667,22.603333333333335,0.13803333333333334
Dillon Mitchell,Cincinnati,117.3030303030303,27.993939393939392,0.17454545454545453
Dillon Tingler,Eastern Michigan,102.91935483870968,11.7,0.09061290322580642
Dillon Wilhite,Kansas,61.54,2.8,0.0838
Diogo Seixas,Central Arkansas,56.52258064516129,16.700000000000003,0.15103225806451612
Dion Brown,Boston College,105.58064516129032,25.661290322580644,0.16929032258064514
Dionjahe Thomas,Southern,98.03448275862068,15.73103448275862,0.20279310344827586
Dionte Bostick,New Mexico St.,89.3896551724138,22.551724137931036,0.1965862068965517
Dionte Johnson,North Carolina Central,101.50344827586207,19.179310344827588,0.2216206896551724
Dior Conners,Appalachian St.,106.87241379310345,28.917241379310347,0.12727586206896552
Dior Johnson,UCF,83.08064516129032,7.367741935483871,0.19532258064516128
Dishon Jackson,Iowa St.,112.46060606060605,18.848484848484848,0.21284848484848481
Divine Ugochukwu,Miami FL,90.95,20.210714285714285,0.19267857142857142
Djahi Binet,Alcorn St.,106.18,25.84,0.21126666666666666
Dji Bailey,LSU,108.5625,31.390625,0.14606249999999998
Djordje Curcic,Charleston,58.47727272727273,8.895454545454545,0.08554545454545454
Doctor Bradley,Arkansas Pine Bluff,101.25555555555555,35.361111111111114,0.3045
Dok Muordar,Monmouth,102.84516129032258,14.97741935483871,0.12335483870967741
Dola Adebayo,Mount St. Mary's,106.32121212121211,29.10909090909091,0.23012121212121212
Dom Campbell,Howard,90.58571428571429,15.571428571428571,0.22214285714285714
Dom Payne,Longwood,0.0,0.8999999999999999,0.0
Domas Kauzonas,UNC Greensboro,94.94545454545455,4.927272727272728,0.14963636363636362
Domenic Malvey,New Hampshire,0.0,0.9,0.0
Dominic Capriotti,Binghamton,0.0,2.4,0.061
Dominic Commisso,The Citadel,65.3,4.372727272727273,0.06727272727272728
Dominic Gooden,Northern Illinois,45.92,10.879999999999999,0.18860000000000002
Dominic Muncey,San Diego,46.19473684210526,7.247368421052631,0.09421052631578945
Dominic Pangonis,Stephen F. Austin,92.36071428571428,21.482142857142858,0.17085714285714285
Dominick Harris,UCLA,44.96363636363637,7.3999999999999995,0.22663636363636364
Dominick Nelson,Utah Valley,96.40645161290323,30.63225806451613,0.25187096774193546
Dominick Stewart,Penn St.,49.025,8.166666666666666,0.20116666666666663
Dominique Daniels Jr.,Cal Baptist,103.28275862068965,35.12068965517241,0.3040689655172414
Dominique Ford,Southern Utah,102.61739130434782,27.926086956521736,0.24708695652173912
Don Douglass,Wofford,35.36666666666667,1.4000000000000001,0.13833333333333334
Don McHenry,Western Kentucky,102.78666666666666,29.326666666666664,0.28490000000000004
Donald Hand Jr.,Boston College,111.21290322580644,33.222580645161294,0.23280645161290323
Donavan Yap Jr.,San Jose St.,99.38064516129032,30.29032258064516,0.19406451612903222
Donavin Young,Stanford,120.61176470588236,18.31764705882353,0.07964705882352942
Donnie Freeman,Syracuse,108.09285714285714,25.485714285714288,0.2317142857142857
Donovan Atwell,UNC Greensboro,107.25172413793103,30.06551724137931,0.20903448275862066
Donovan Dent,New Mexico,115.309375,35.609375,0.2875
Donovan Draper,Navy,102.05151515151515,28.812121212121212,0.18627272727272726
Donovan Hunter,Kent St.,39.92857142857143,3.9285714285714284,0.0944285714285714
Donovan Newby,UNC Wilmington,118.403125,32.69375,0.218875
Donovan Oday,Cal St. Fullerton,92.80689655172414,24.93103448275862,0.2926896551724138
Donovan Raymond,Old Dominion,98.75,7.638888888888889,0.12361111111111109
Donovan Rivers,Jacksonville,89.63928571428572,14.367857142857144,0.11128571428571428
Donovan Sanders,Mississippi Valley St.,73.47037037037038,32.58888888888889,0.23707407407407408
Donovan Santoro,Green Bay,33.3125,3.475,0.33199999999999996
Donovan Williams,Western Michigan,113.04814814814816,28.014814814814812,0.1749259259259259
Dontae Horne,Georgia Southern,89.85925925925925,14.703703703703704,0.2162962962962963
Dontae Walker,Northwestern St.,4.133333333333334,5.533333333333334,0.106
Dontaie Allen,Wyoming,106.7741935483871,23.94193548387097,0.18787096774193549
Donte Bacchus,North Alabama,109.828125,19.54375,0.17812499999999998
Dontrez Styles,N.C. State,104.28709677419356,26.361290322580647,0.20777419354838708
Dontrez Williams,Abilene Christian,84.48620689655172,15.024137931034483,0.20251724137931032
Dorian Finister,Sam Houston St.,82.285,26.805,0.17629999999999998
