player,team,weighted_ast,kalman_ast,team_proj,team_oe,team_de,opp_proj,opp_oe,opp_de
AJ Allenspach,Army,1.1617114291477089,0.53852540685947,70.10865588255518,99.62404604715852,113.33815865938688,75.73158320613891,105.7400998646362,111.12210078382276
Rueben Chinyelu,Florida,0.668276577556364,0.2277470473941405,80.06030110932277,127.94795224149092,94.14555425682136,70.79959090283064,120.94581272114186,100.63377981531916
Benny Gealer,Stanford,2.095029656031444,2.124064145360053,73.25036048496266,113.776569173904,100.09207926504816,65.72188689302916,104.19549592331023,102.4930133741152
Jordan Pyke,Incarnate Word,1.357942101973292,1.1371427139937982,75.19930837960818,105.07161026330492,111.32053842139868,74.15884736804476,106.8979238243412,114.88850306938868
Jaylen Crocker-Johnson,Colorado St.,0.7984806100752981,0.6987484590248567,68.24443625812171,116.59451988508884,98.60902577155714,75.18487284737631,118.28055361883936,90.80058766185536
Jalen DeLoach,Loyola Chicago,1.088921898517188,1.0727248314850848,67.07085391584626,106.10231440679064,102.11903517815836,75.06096722362759,112.29055196585186,96.25563222755773
Des Watson,Loyola Chicago,2.516193889178029,2.5834288170801742,67.07085391584626,106.10231440679064,102.11903517815836,75.06096722362759,112.29055196585186,96.25563222755773
Andre Screen,Butler,1.0415437631655513,0.6086470596193077,77.32277501478106,115.942952258887,104.76479018606366,78.61236496804354,112.54969916673292,99.9868241651276
Dane Erikstrup,Washington St.,1.5537458748413897,1.09577462937807,77.80670610989915,112.68195913113584,106.14987532686204,78.82620955405899,107.07616771731055,99.5304891483429
Jaylen Thompson,Stanford,0.0321373419790975,0.0019308482862623,73.25036048496266,113.776569173904,100.09207926504816,65.72188689302916,104.19549592331023,102.4930133741152
Andrew Morgan,Nebraska,1.0282599960473724,1.086157748541998,74.83650031430858,112.02074573434244,98.61901979257252,74.33085876122698,113.30832659818688,100.4498972552953
Yaxel Lendeborg,UAB,4.235445313422533,3.927861491919415,76.91869476132275,114.56240755905613,110.40764779615402,88.99328797816197,118.00136596980406,97.93738798093284
Cameron Carr,Tennessee,0.9819980799937734,1.0488676996424315,64.93020731760637,119.28690648156812,91.16374994658324,62.54964081172583,118.09916380610107,93.69106966586465
Nate Heise,Iowa St.,0.9156018386822276,0.9274435716707602,74.66203471377257,118.94896068697987,91.41009474444932,69.8913743556673,116.92045600866332,95.9843102839043
Selton Miguel,Maryland,1.8635762844069148,1.5578814019940197,75.18487284737631,118.28055361883936,90.80058766185536,68.24443625812171,116.59451988508884,98.60902577155714
J.P. Estrella,Tennessee,0.3449889625164921,0.3220338983050847,64.93020731760637,119.28690648156812,91.16374994658324,62.54964081172583,118.09916380610107,93.69106966586465
Keshon Gilbert,Iowa St.,3.806887509174042,2.153206106614072,74.66203471377257,118.94896068697987,91.41009474444932,69.8913743556673,116.92045600866332,95.9843102839043
Devan Cambridge,Texas Tech,0.3347637726294339,0.3699714548178472,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
Alston Mason,Arizona St.,4.169609639605601,4.394195344881644,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Mawot Mag,BYU,0.6075489580793294,0.4448080716108775,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
James O'Donnell,San Francisco,0.4312646369706147,0.5583274661620855,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Grant Newell,North Texas,0.519758671057801,0.3860741216009754,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Johnathan Massie,North Texas,1.122533255034797,1.384136309152856,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Robby Beasley,San Francisco,0.6381326535789559,0.9989800285591371,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Tyrone Riley IV,San Francisco,1.009469622392298,0.8828885733052568,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Jayden Quaintance,Arizona St.,1.4285223901797253,1.2349437932408662,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Kevin Overton,Texas Tech,0.9326798993160886,1.2837732921586589,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
Latrell Jossell,North Texas,1.4334705284297626,0.5754287780630318,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Moulaye Sissoko,North Texas,0.5592527156140367,0.6028968610497802,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Atin Wright,North Texas,0.71043676608122,0.9517937431137576,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Chance McMillian,Texas Tech,1.9207271465246665,2.883335330733278,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
Shawn Phillips Jr.,Arizona St.,0.6584153411998073,1.418516766162062,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Brenen Lorient,North Texas,1.5176639263130902,1.4094058911428484,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Corbin Green,Texas Tech,0.1118209093624889,0.1084366269023356,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
Elijah  Crawford,BYU,0.657174577060559,0.4815258391299252,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
"Carlton Linguard, Jr.",San Francisco,1.3518155899878497,1.697067874900672,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Austin Nunez,Arizona St.,0.7544668998603998,0.6543504171632896,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Darrion Williams,Texas Tech,3.3034931964593657,2.1673629890327875,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
Keba Keita,BYU,0.6170081408131671,0.1835083329393668,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Elijah Crawford,BYU,0.657174577060559,0.4815258391299252,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Joson Sanon,Arizona St.,0.987805164024208,0.7805131841571957,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
JT Toppin,Texas Tech,1.329533493137219,2.072391481417795,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
Malik Thomas,San Francisco,1.9848581707127784,2.0439515048502663,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Basheer Jihad,Arizona St.,1.8896765867766323,1.7410919279165942,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Jason Rivera-Torres,San Francisco,0.2843911822553788,0.0644104320952432,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Jasper Floyd,North Texas,3.8882875284701535,4.6294716189238345,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Kanon Catchings,BYU,0.5452236500940006,0.0577763904074601,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Ndewedo Newbury,San Francisco,2.5629455545775586,2.3353151507084493,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Rondel Walker,North Texas,0.9728063013811276,0.960270948999522,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Mihailo Boskovic,BYU,0.4188331650306833,0.5248855679221957,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Fousseyni Traore,BYU,1.2078423395281646,0.7838544080312999,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Adam Miller,Arizona St.,1.697155027028252,1.057247854084588,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Veniamin Abosi,San Francisco,0.7536765882579894,0.791693714086295,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Federiko Federiko,Texas Tech,0.6276338052794359,0.2110584470972889,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
Kerwin Walton,Texas Tech,0.5828972486442997,0.8292262112366295,66.17860027362218,125.59214476513252,96.21793660105186,58.69082156701425,112.36796918522047,97.06965419819949
BJ Freeman,Arizona St.,2.606750668645537,2.5783844401640184,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Amier Ali,Arizona St.,0.7504786154024256,1.0614859653370985,74.33085876122698,113.30832659818688,100.4498972552953,74.83650031430858,112.02074573434244,98.61901979257252
Richie Saunders,BYU,1.714550435008011,2.151778778597102,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Egor Demin,BYU,5.12241812549254,3.8290055602438247,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Trevin Knell,BYU,1.2368126726247417,1.010819515934377,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Dawson Baker,BYU,1.2512369435098505,1.4865868714413728,76.58907854679288,126.05602634787633,98.68999509123675,76.9872764943552,122.58497434860324,95.47609398866098
Marcus Williams,San Francisco,4.296213481036883,4.2295511550457325,75.06096722362759,112.29055196585186,96.25563222755773,67.07085391584626,106.10231440679064,102.11903517815836
Matthew Stone,North Texas,0.2820962855412561,0.2869664362503126,69.93992356536387,111.1090527756662,97.76665171985026,64.91096269661608,109.02638592595048,103.60283404548171
Thomas Sorber,Georgetown,2.359423012604877,1.7807359162013792,78.82620955405899,107.07616771731055,99.5304891483429,77.80670610989915,112.68195913113584,106.14987532686204
Jonas Aidoo,Arkansas,0.897797452627104,1.3328678331829058,67.65595427931045,112.19224690483864,95.15660824914218,73.02854465323195,112.90198000693692,88.71377182216985
Kayvaun Mulready,Georgetown,0.3820846198343143,0.2372566860310649,78.82620955405899,107.07616771731055,99.5304891483429,77.80670610989915,112.68195913113584,106.14987532686204
Ty Davis,Creighton,0.7398787669799687,0.4416306377229898,70.72546905264038,118.2119492283516,97.83371397421618,80.52300722757974,128.5159429970439,93.42003375125518
Chaney Johnson,Auburn,1.187318314687134,0.508454507949557,80.52300722757974,128.5159429970439,93.42003375125518,70.72546905264038,118.2119492283516,97.83371397421618
Andrew Meadow,Boise St.,0.50465438676922,0.4756076120851057,74.07991233485181,114.7994665691354,99.03393774333983,67.06175862162564,107.32239837719852,102.57062425741542
Jackson McAndrew,Creighton,0.4791429459352381,0.5552854727457062,70.72546905264038,118.2119492283516,97.83371397421618,80.52300722757974,128.5159429970439,93.42003375125518
Adou Thiero,Arkansas,1.9760256052064344,2.3719093747619686,67.65595427931045,112.19224690483864,95.15660824914218,73.02854465323195,112.90198000693692,88.71377182216985
Chris Lockett,Boise St.,0.8490465568210708,0.5207151614261145,74.07991233485181,114.7994665691354,99.03393774333983,67.06175862162564,107.32239837719852,102.57062425741542
Aidan Mahaney,Connecticut,1.2409342282911189,1.2639198245872858,70.79959090283064,120.94581272114186,100.63377981531916,80.06030110932277,127.94795224149092,94.14555425682136
Denver Jones,Auburn,2.630648307944285,3.556712334369312,80.52300722757974,128.5159429970439,93.42003375125518,70.72546905264038,118.2119492283516,97.83371397421618
